candidate_id,resolved_openml_id,source_pools,source_dataset_ids,dataset_name,retrieval_timestamp_utc,objective_eligible,semantic_eligible,duplicate_status,first_exclusion_reason,final_decision,openml_version,target_name,description_excerpt,class_labels,minority_label,majority_label,n_rows,n_source_features,n_numeric,n_categorical,n_continuous,n_encoded_features,missing_indicator_count,n_minority,n_majority,minority_prevalence,treatment_intensity_r,missing_fraction,max_balanced_train_size,raw_checksum,objective_checks_json,dtype_disagreement,check_binary,check_rows_in_range,check_has_continuous,check_prevalence_ge_0_02,check_prevalence_le_upper,check_minority_count_ge_250,check_missing_lt_10pct,check_encoded_features_le_100,check_tabpfn_envelope_balanced_train_le_10000,check_treatment_intensity_r_ge_0_5,review_status,semantic_decision,semantic_decision_reason,pipeline_determinism_candidate,suspected_issue
openml:188,188,openml_cc18,openml_cc18:188,eucalyptus,2026-08-31T21:40:52.464728+00:00,False,False,none,prefilter_not_binary:5.0,EXCLUDE,1,Utility,"**Author**: Bruce Bulloch    
**Source**: [WEKA Dataset Collection](http://www.cs.waikato.ac.nz/ml/weka/datasets.html) - part of the agridatasets archive. [This is the true source](http://tunedit.org/repo/Data/Agricultural/eucalyptus.arff)  
**Please cite**: None  

**Eucalyptus Soil Conservation**  
The objective was to determine which seedlots in a species are best for soil conservation in seasonally dry hill country. Determination is found by measurement of height, diameter by height, survival, and other contributing factors. 
 
It is important to note that eucalypt trial methods changed over time; earlier trials included mostly 15 - 30cm tall seedling grown in peat plots and the later trials have included mostly three replications of eight trees grown. This change may contribute to les",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:300,300,openml_cc18,openml_cc18:300,isolet,2026-08-31T21:40:53.234751+00:00,False,False,none,prefilter_not_binary:26.0,EXCLUDE,1,class,"**Author**: Ron Cole and Mark Fanty (cole@cse.ogi.edu, fanty@cse.ogi.edu)  
**Donor**: Tom Dietterich (tgd@cs.orst.edu)  
**Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/ISOLET)   
**Please cite**: UCI  

### Description

ISOLET (Isolated Letter Speech Recognition) dataset was generated as follows: 150 subjects spoke the name of each letter of the alphabet twice. Hence, there are 52 training examples from each speaker. The speakers are grouped into sets of 30 speakers each, 4 groups can serve as training set, the last group as the test set. A total of 3 examples are missing, the authors dropped them due to difficulties in recording. 

This is a good domain for a noisy, perceptual task. It is also a very good domain for testing the scaling abilities of algorithms. For example, C4.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:307,307,openml_cc18,openml_cc18:307,vowel,2026-08-31T21:40:54.464549+00:00,False,False,none,prefilter_not_binary:11.0,EXCLUDE,2,Class,"**Author**: Peter Turney (peter@ai.iit.nrc.ca)   
**Source**: [UCI](https://archive.ics.uci.edu/ml/machine-learning-databases/undocumented/connectionist-bench/vowel/) - date unknown  
**Please cite**: [UCI citation policy](https://archive.ics.uci.edu/ml/citation_policy.html)

**Vowel Recognition (Deterding data)**
Speaker independent recognition of the eleven steady state vowels of British English using a specified training set of lpc derived log area ratios.
Collected by David Deterding (data and non-connectionist analysis), Mahesan Niranjan (first connectionist analysis), Tony Robinson (description, program, data, and results)

A very comprehensive description including comments by the authors can be found [here](https://archive.ics.uci.edu/ml/machine-learning-databases/undocumented/conn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:310,310,climb,climb:310,mammography,2026-08-31T21:40:55.150784+00:00,False,False,none,prefilter_rows_out_of_range:11183.0,EXCLUDE,1,class,"**Author**:   
  
**Source**: Unknown -   
**Please cite**:   

Mammography dataset

Past Usage:
1. Woods, K., Doss, C., Bowyer, K., Solka, J., Priebe, C.,",,,,11183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:458,458,openml_cc18,openml_cc18:458,analcatdata_authorship,2026-08-31T21:40:55.151723+00:00,False,False,none,prefilter_not_binary:4.0,EXCLUDE,1,Author,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

analcatdata    A collection of data sets used in the book ""Analyzing Categorical Data,""
by Jeffrey S. Simonoff, Springer-Verlag, New York, 2003. The submission
consists of a zip file containing two versions of each of 84 data sets,
plus this README file. Each data set is given in comma-delimited ASCII
(.csv) form, and Microsoft Excel (.xls) form.

NOTICE: These data sets may be used freely for scientific, educational and/or
noncommercial purposes, provided suitable acknowledgment is given (by citing
the above-named reference).

Further details concerning the book, including information on statistical software
(including sample S-PLUS/R and SAS code), are available at the web site

http://www.stern.nyu.edu/~jsimonof/An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:469,469,openml_cc18,openml_cc18:469,analcatdata_dmft,2026-08-31T21:40:55.818822+00:00,False,False,none,prefilter_not_binary:6.0,EXCLUDE,1,Prevention,"**Author**: Unknown   
**Source**: [Jeffrey S. Simonoff](http://people.stern.nyu.edu/jsimonof/AnalCatData/Data/) - 2003    
**Please cite**: Jeffrey S. Simonoff, Analyzing Categorical Data, Springer-Verlag, 2003

One of the datasets used in the book ""Analyzing Categorical Data,""
by Jeffrey S. Simonoff. It contains data on the DMFT Index (Decayed, Missing, and Filled Teeth) before and after different prevention strategies. The prevention strategy is commonly used as the (categorical) target.

### Attribute information  
* DMFT.Begin and DMFT.End: DMFT index before and after the prevention strategy
* Gender of the individual
* Ethnicity of the individual",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:554,554,openml_cc18,openml_cc18:554,mnist_784,2026-08-31T21:40:56.527102+00:00,False,False,none,prefilter_rows_out_of_range:70000.0,EXCLUDE,1,class,"**Author**: Yann LeCun, Corinna Cortes, Christopher J.C. Burges  
**Source**: [MNIST Website](http://yann.lecun.com/exdb/mnist/) - Date unknown  
**Please cite**:  

The MNIST database of handwritten digits with 784 features, raw data available at: http://yann.lecun.com/exdb/mnist/. It can be split in a training set of the first 60,000 examples, and a test set of 10,000 examples  

It is a subset of a larger set available from NIST. The digits have been size-normalized and centered in a fixed-size image. It is a good database for people who want to try learning techniques and pattern recognition methods on real-world data while spending minimal efforts on preprocessing and formatting. The original black and white (bilevel) images from NIST were size normalized to fit in a 20x20 pixel box w",,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:733,733,climb,climb:733,machine_cpu,2026-08-31T21:40:57.206482+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class nominal target feature by computing the mean and classifying all instances with a lower target value as positive ('P') and all others as negative ('N').",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:735,735,climb,climb:735,cpu_small,2026-08-31T21:40:57.207465+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,3,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class nominal target feature by computing the mean and classifying all instances with a lower target value as positive ('P') and all others as negative ('N').",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:796,796,climb,climb:796,cpu,2026-08-31T21:40:57.208293+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class nominal target feature by computing the mean and classifying all instances with a lower target value as positive ('P') and all others as negative ('N').",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:821,821,climb,climb:821,house_16H,2026-08-31T21:40:57.209226+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class nominal target feature by computing the mean and classifying all instances with a lower target value as positive ('P') and all others as negative ('N').",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:833,833,climb,climb:833,bank32nh,2026-08-31T21:40:57.210082+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class nominal target feature by computing the mean and classifying all instances with a lower target value as positive ('P') and all others as negative ('N').",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:843,843,climb,climb:843,house_8L,2026-08-31T21:40:57.210923+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class nominal target feature by computing the mean and classifying all instances with a lower target value as positive ('P') and all others as negative ('N').",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:846,846,climb,climb:846,elevators,2026-08-31T21:40:57.211692+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class nominal target feature by computing the mean and classifying all instances with a lower target value as positive ('P') and all others as negative ('N').",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:949,949,climb,climb:949,arsenic-female-bladder,2026-08-31T21:40:57.212462+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). It converts the numeric target feature to a two-class nominal target feature by computing the mean and classifying all instances with a lower target value as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:971,971,climb,climb:971,mfeat-fourier,2026-08-31T21:40:57.213232+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-class nominal target feature by re-labeling the majority class as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:976,976,climb,climb:976,JapaneseVowels,2026-08-31T21:40:57.213977+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-class nominal target feature by re-labeling the majority class as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:977,977,climb,climb:977,letter,2026-08-31T21:40:57.214731+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-class nominal target feature by re-labeling the majority class as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:980,980,climb,climb:980,optdigits,2026-08-31T21:40:57.215498+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-class nominal target feature by re-labeling the majority class as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:994,994,climb,climb:994,vehicle,2026-08-31T21:40:57.216263+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-class nominal target feature by re-labeling the majority class as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:995,995,climb,climb:995,mfeat-zernike,2026-08-31T21:40:57.217018+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-class nominal target feature by re-labeling the majority class as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:1016,1016,climb,climb:1016,vowel,2026-08-31T21:40:57.217781+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,3,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-class nominal target feature by re-labeling the majority class as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:1019,1019,climb,climb:1019,pendigits,2026-08-31T21:40:57.218532+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-class nominal target feature by re-labeling the majority class as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:1020,1020,climb,climb:1020,mfeat-karhunen,2026-08-31T21:40:57.219283+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-class nominal target feature by re-labeling the majority class as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:1021,1021,climb,climb:1021,page-blocks,2026-08-31T21:40:57.220030+00:00,False,False,none,artificial_binarization:default_target_attribute_is_binaryClass,EXCLUDE,2,binaryClass,"**Author**:   
**Source**: Unknown - Date unknown  
**Please cite**:   

Binarized version of the original data set (see version 1). The multi-class target feature is converted to a two-class nominal target feature by re-labeling the majority class as positive ('P') and all others as negative ('N'). Originally converted by Quan Sun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
